listing_date,snapshot_date,source,brand,model,year,km,engine_cc,price,region,province,seller_type,is_2stroke,condition_score,has_documents
2022-07-01,2022-07-31,market-snapshot,husqvarna,sm 125 (2007),2007.0,4000.0,125.0,3200,lombardia,lo,privato,False,3,True
2022-07-01,2022-07-31,market-snapshot,husqvarna,tc 65 (2017),2017.0,1.0,,2500,emilia-romagna,mo,concessionario altre marche,False,3,True
2022-07-01,2022-07-31,market-snapshot,husqvarna,tc 85 (2022),2022.0,,,5200,,,privato,False,3,True
2022-07-01,2022-07-31,market-snapshot,husqvarna,tc 85 (2022),2022.0,1000.0,,4500,lombardia,bs,privato,False,3,True
2022-07-01,2022-07-31,market-snapshot,husqvarna,te 125 (2016),2016.0,1.0,125.0,6000,piemonte,bi,privato,False,3,True
2022-07-02,2022-07-31,market-snapshot,gasgas,txt 300 racing (2022 - 23),2022.0,1.0,300.0,6400,lombardia,mi,concessionario ufficiale gasgas,False,3,True
2022-07-02,2022-07-31,market-snapshot,husqvarna,701 supermoto (2020),2020.0,16300.0,701.0,8500,lombardia,mb,concessionario altre marche,False,3,True
2022-07-02,2022-07-31,market-snapshot,husqvarna,fe 250 (2018),2018.0,180.0,250.0,5800,veneto,vi,concessionario altre marche,False,3,True
2022-07-08,2022-07-31,market-snapshot,ktm,690 enduro r (2019 - 20),2019.0,1168.0,690.0,10700,sicilia,ct,concessionario altre marche,False,3,True
2022-07-23,2022-07-31,market-snapshot,gasgas,ec 250 (2022),2022.0,,250.0,8000,,,concessionario ufficiale gasgas,False,3,True
2022-07-25,2022-07-31,market-snapshot,gasgas,mc 350 f (2023),2023.0,1.0,350.0,7500,piemonte,al,concessionario ufficiale gasgas,False,3,True
2022-07-25,2022-07-31,market-snapshot,gasgas,txt 300 pro racing (2017),2017.0,3.0,300.0,4800,veneto,vr,rivenditore,False,3,True
2022-07-26,2022-07-31,market-snapshot,ktm,690 enduro r (2019 - 20),2019.0,,690.0,8900,,,concessionario ufficiale ktm,False,3,True
2022-07-28,2022-07-31,market-snapshot,ktm,690 enduro r (2009 - 11),2009.0,51000.0,690.0,5490,lombardia,mi,concessionario altre marche,False,3,True
2022-07-28,2022-07-31,market-snapshot,ktm,690 enduro r (2012 - 17),2012.0,13000.0,690.0,6500,toscana,pt,privato,False,3,True
2022-07-29,2022-07-31,market-snapshot,gasgas,ec 300 (2021),2021.0,80.0,300.0,7490,abruzzo,ch,concessionario ufficiale gasgas,True,3,True
2022-07-30,2022-07-31,market-snapshot,gasgas,txt 300 gp (2019),2019.0,1.0,300.0,5950,trentino-alto adige,tn,privato,False,3,True
2022-07-31,2022-07-31,market-snapshot,gasgas,ec 350 f (2022),2022.0,1.0,350.0,8800,toscana,lu,concessionario altre marche,False,3,True
2022-07-31,2022-07-31,market-snapshot,gasgas,mc 250 f (2021),2021.0,25.0,250.0,6350,piemonte,al,concessionario altre marche,False,3,True
2022-07-31,2022-07-31,market-snapshot,gasgas,txt 300 gp (2020 - 21),2020.0,100.0,300.0,5000,piemonte,vb,concessionario ufficiale gasgas,False,3,True
2022-07-31,2022-07-31,market-snapshot,gasgas,txt 300 gp (2022 - 23),2022.0,100.0,300.0,6000,piemonte,vb,concessionario ufficiale gasgas,False,3,True
2022-07-31,2022-07-31,market-snapshot,gasgas,txt 50 boy,2006.0,1.0,,1350,lombardia,bs,concessionario altre marche,False,3,True
2022-07-31,2022-07-31,market-snapshot,ktm,690 enduro (2009 - 11),2009.0,36000.0,690.0,5300,veneto,vr,privato,False,3,True
2022-07-31,2022-07-31,market-snapshot,ktm,690 enduro r (2019 - 20),2019.0,4000.0,690.0,8400,trentino-alto adige,bz,privato,False,3,True
2022-08-01,2022-08-31,market-snapshot,ktm,690 enduro r (2012 - 17),2012.0,15633.0,690.0,6800,emilia-romagna,mo,concessionario ufficiale ktm,False,3,True
2022-08-01,2022-08-31,market-snapshot,ktm,690 enduro r (2022),2022.0,300.0,690.0,10750,liguria,ge,privato,False,3,True
2022-08-02,2022-08-31,market-snapshot,gasgas,mc 250 f (2021),2021.0,0.0,250.0,6900,piemonte,to,concessionario ufficiale gasgas,False,3,True
2022-08-02,2022-08-31,market-snapshot,gasgas,mc 450 f (2021),2021.0,,450.0,11590,,,concessionario altre marche,False,3,True
2022-08-02,2022-08-31,market-snapshot,ktm,690 enduro r (2009 - 11),2009.0,16305.0,690.0,7600,piemonte,to,concessionario altre marche,False,3,True
2022-08-02,2022-08-31,market-snapshot,ktm,690 enduro r (2012 - 17),2012.0,27000.0,690.0,7000,emilia-romagna,pr,privato,False,3,True
2022-08-03,2022-08-31,market-snapshot,gasgas,txt 125 racing (2019 - 20),2019.0,100.0,125.0,4000,piemonte,vb,concessionario ufficiale gasgas,False,3,True
2022-08-03,2022-08-31,market-snapshot,gasgas,txt 50 cadet (2009 - 11),2009.0,1000.0,,2450,lombardia,so,privato,False,3,True
2022-08-04,2022-08-31,market-snapshot,gasgas,ec 300 tpi (2023),2023.0,1.0,300.0,9990,trentino-alto adige,bz,concessionario altre marche,True,3,True
2022-08-04,2022-08-31,market-snapshot,gasgas,ec 350 f (2021),2021.0,4500.0,350.0,6400,lombardia,bg,concessionario altre marche,False,3,True
2022-08-05,2022-08-31,market-snapshot,gasgas,txt 280 pro (2009 - 14),2009.0,500.0,,1800,umbria,tr,privato,False,3,True
2022-08-06,2022-08-31,market-snapshot,gasgas,contact txt 250,2021.0,9.0,250.0,5200,veneto,vi,concessionario ufficiale gasgas,False,3,True
2022-08-06,2022-08-31,market-snapshot,gasgas,ec 350 f (2023),2023.0,1.0,350.0,10200,veneto,vi,concessionario ufficiale gasgas,False,3,True
2022-08-06,2022-08-31,market-snapshot,gasgas,mc 125 (2021),2021.0,10.0,125.0,6600,veneto,vi,concessionario ufficiale gasgas,False,3,True
2022-09-10,2022-09-30,market-snapshot,gasgas,txt 50 cadet (2009 - 11),2009.0,1073.0,,5950,lombardia,so,privato,False,3,True
2022-09-10,2022-09-30,market-snapshot,ktm,690 enduro r (2022),2022.0,280.0,690.0,5500,liguria,ge,privato,False,3,True
2022-09-11,2022-09-30,market-snapshot,gasgas,contact txt 250,2021.0,9.0,250.0,6850,veneto,vi,concessionario ufficiale gasgas,False,3,True
2022-09-14,2022-09-30,market-snapshot,gasgas,ec 350 f (2023),2023.0,1.0,350.0,7300,veneto,vi,concessionario ufficiale gasgas,False,3,True
2022-09-16,2022-09-30,market-snapshot,ktm,690 enduro r (2022),2022.0,231.0,690.0,5950,liguria,ge,privato,False,3,True
2022-09-22,2022-09-30,market-snapshot,gasgas,txt 50 cadet (2009 - 11),2009.0,642.0,,6550,lombardia,so,privato,False,3,True
2022-09-25,2022-09-30,market-snapshot,gasgas,contact txt 250,2021.0,9.0,250.0,5650,veneto,vi,concessionario ufficiale gasgas,False,3,True
2022-09-26,2022-09-30,market-snapshot,gasgas,ec 300 tpi (2023),2023.0,1.0,300.0,6500,trentino-alto adige,bz,concessionario altre marche,True,3,True
2022-09-26,2022-09-30,market-snapshot,gasgas,txt 280 pro (2009 - 14),2009.0,535.0,,7700,umbria,tr,privato,False,3,True
2022-09-26,2022-09-30,market-snapshot,ktm,690 enduro r (2012 - 17),2012.0,15887.0,690.0,8900,emilia-romagna,mo,concessionario ufficiale ktm,False,3,True
2022-10-03,2022-10-31,market-snapshot,ktm,exc 300 tpi six days (2021),2021.0,100.0,300.0,6000,piemonte,vc,privato,True,3,True
2022-10-09,2022-10-31,market-snapshot,ktm,exc 300 e six days tpi (2018),2018.0,6706.0,300.0,6850,piemonte,bi,privato,True,3,True
2022-10-13,2022-10-31,market-snapshot,cagiva,elefant 750,1987.0,53376.0,,5700,veneto,vi,privato,False,3,True
2022-10-13,2022-10-31,market-snapshot,ktm,exc 300 e tpi (2022),2022.0,65.0,300.0,7600,lombardia,mi,concessionario ufficiale ktm,True,3,True
2022-10-17,2022-10-31,market-snapshot,ktm,exc 450 (2009),2009.0,5887.0,450.0,8600,umbria,tr,concessionario altre marche,False,3,True
2022-10-21,2022-10-31,market-snapshot,ktm,exc 300 e tpi (2022),2022.0,1597.0,300.0,5350,sicilia,tp,privato,True,3,True
2022-10-21,2022-10-31,market-snapshot,ktm,exc 300 e tpi (2022),2022.0,37.0,300.0,5750,lombardia,mi,concessionario ufficiale ktm,True,3,True
2022-10-25,2022-10-31,market-snapshot,ktm,exc 300 e (2013),2013.0,4991.0,300.0,6950,umbria,tr,privato,False,3,True
2022-10-28,2022-10-31,market-snapshot,ktm,exc 300 e six days tpi (2018),2018.0,5519.0,300.0,5850,piemonte,bi,privato,True,3,True
2022-10-30,2022-10-31,market-snapshot,cagiva,ala azzurra 650,,,,6300,,,rivenditore,False,3,True
2022-11-20,2022-11-30,market-snapshot,ktm,exc 300 e (2013),2013.0,6600.0,300.0,4200,umbria,tr,privato,False,3,True
2022-11-21,2022-11-30,market-snapshot,ktm,exc 300 e (2017),2017.0,7948.0,300.0,6290,toscana,fi,concessionario ufficiale ktm,False,3,True
2022-11-23,2022-11-30,market-snapshot,ktm,exc 300 e tpi (2022),2022.0,5.0,300.0,8800,piemonte,cn,concessionario ufficiale ktm,True,3,True
2022-11-23,2022-11-30,market-snapshot,ktm,exc 300 tpi six days (2021),2021.0,,300.0,8400,,,concessionario ufficiale ktm,True,3,True
2022-11-24,2022-11-30,market-snapshot,ktm,exc 300 e tpi (2022),2022.0,76.0,300.0,8390,lombardia,mi,concessionario ufficiale ktm,True,3,True
2022-11-25,2022-11-30,market-snapshot,ktm,exc 300 e (2017),2017.0,4690.0,300.0,6200,lombardia,co,concessionario altre marche,False,3,True
2022-11-26,2022-11-30,market-snapshot,cagiva,ala azzurra 650,,,,3400,,,rivenditore,False,3,True
2022-11-26,2022-11-30,market-snapshot,ktm,exc 300 e six days tpi (2018),2018.0,6000.0,300.0,5700,piemonte,bi,privato,True,3,True
2022-11-26,2022-11-30,market-snapshot,ktm,exc 300 e tpi (2022),2022.0,1670.0,300.0,9000,sicilia,tp,privato,True,3,True
2022-11-26,2022-11-30,market-snapshot,ktm,exc 450 (2009),2009.0,6700.0,450.0,3300,umbria,tr,concessionario altre marche,False,3,True
2022-11-26,2022-11-30,market-snapshot,ktm,exc 450 f (2018),2018.0,,450.0,6500,,,concessionario ufficiale ktm,False,3,True
2022-11-27,2022-11-30,market-snapshot,ktm,exc 300 e (2017),2017.0,140.0,300.0,6500,toscana,si,privato,False,3,True
2022-11-27,2022-11-30,market-snapshot,ktm,exc 300 tpi six days (2021),2021.0,85.0,300.0,9800,piemonte,vc,privato,True,3,True
2022-11-27,2022-11-30,market-snapshot,ktm,exc 450 f six days (2021),2021.0,1918.0,450.0,9950,piemonte,at,concessionario ufficiale ktm,False,3,True
2022-11-28,2022-11-30,market-snapshot,cagiva,elefant 750,1987.0,67000.0,,2700,veneto,vi,privato,False,3,True
2022-11-28,2022-11-30,market-snapshot,ktm,exc 450 f (2017),2017.0,999.0,450.0,11900,veneto,vi,privato,False,3,True
2022-11-29,2022-11-30,market-snapshot,cagiva,elefant 350,1988.0,41000.0,350.0,1100,toscana,fi,concessionario altre marche,False,3,True
2022-11-30,2022-11-30,market-snapshot,cagiva,elefant 650 desmo dual,1985.0,10.0,,4690,toscana,fi,concessionario altre marche,False,3,True
2022-11-30,2022-11-30,market-snapshot,cagiva,elefant 350,1985.0,22000.0,350.0,2000,lombardia,cr,concessionario altre marche,False,3,True
2022-12-01,2022-12-31,market-snapshot,ktm,exc 450 (2015),2015.0,10000.0,450.0,4600,campania,ce,privato,False,3,True
2022-12-02,2022-12-31,market-snapshot,cagiva,wmx 250,1989.0,1.0,250.0,4000,piemonte,cn,concessionario altre marche,False,3,True
2022-12-02,2022-12-31,market-snapshot,ktm,exc 450 f (2017),2017.0,6500.0,450.0,5800,toscana,lu,concessionario altre marche,False,3,True
2022-12-02,2022-12-31,market-snapshot,ktm,exc 450 racing (2005),2005.0,10.0,450.0,3000,lazio,ri,concessionario altre marche,False,3,True
2022-12-02,2022-12-31,market-snapshot,ktm,exc 450 six days (2020),2020.0,1000.0,450.0,7100,emilia-romagna,pr,privato,False,3,True
2022-12-05,2022-12-31,market-snapshot,cagiva,alazzurra 350,1986.0,50000.0,350.0,2500,lombardia,bs,concessionario altre marche,False,3,True
2022-12-05,2022-12-31,market-snapshot,cagiva,sst 250,1984.0,31000.0,250.0,1900,lombardia,bs,concessionario altre marche,False,3,True
2022-12-05,2022-12-31,market-snapshot,cagiva,sst - sx 350 hd,1980.0,10000.0,350.0,3500,lombardia,bs,concessionario altre marche,False,3,True
2022-12-05,2022-12-31,market-snapshot,ktm,exc 450 racing (2005),2005.0,140000.0,450.0,2900,puglia,fg,privato,False,3,True
2022-12-05,2022-12-31,market-snapshot,ktm,exc 450 racing (2008),2008.0,16000.0,450.0,4500,lombardia,mn,concessionario altre marche,False,3,True
2022-12-07,2022-12-31,market-snapshot,cagiva,supercity,1992.0,11200.0,,4500,lombardia,bs,privato,False,3,True
2023-01-03,2023-01-31,market-snapshot,ktm,exc 250 f (2022),2022.0,104.0,250.0,7800,lombardia,mi,privato,False,3,True
2023-01-06,2023-01-31,market-snapshot,ktm,exc 250 f (2022),2022.0,70.0,250.0,8950,lombardia,mi,privato,False,3,True
2023-01-10,2023-01-31,market-snapshot,ktm,exc 250 f (2022),2022.0,61.0,250.0,7350,lombardia,mi,privato,False,3,True
2023-01-12,2023-01-31,market-snapshot,ktm,exc 250 f (2022),2022.0,93.0,250.0,10900,lombardia,mi,privato,False,3,True
2023-01-15,2023-01-31,market-snapshot,ktm,exc 250 f (2022),2022.0,64.0,250.0,8550,lombardia,mi,privato,False,3,True
2023-01-16,2023-01-31,market-snapshot,ktm,exc 250 f (2022),2022.0,79.0,250.0,7800,lombardia,mi,privato,False,3,True
2023-01-20,2023-01-31,market-snapshot,ktm,exc 250 f (2022),2022.0,74.0,250.0,9500,lombardia,mi,privato,False,3,True
2023-01-21,2023-01-31,market-snapshot,ktm,exc 250 f (2022),2022.0,79.0,250.0,8350,lombardia,mi,privato,False,3,True
2023-01-28,2023-01-31,market-snapshot,ktm,exc 250 f (2022),2022.0,122.0,250.0,8000,lombardia,mi,privato,False,3,True
2023-01-30,2023-01-31,market-snapshot,ktm,exc 250 f (2022),2022.0,42.0,250.0,9250,lombardia,mi,privato,False,3,True
2023-02-02,2023-02-28,market-snapshot,ktm,exc 250 f (2022),2022.0,,250.0,10200,,,concessionario ufficiale ktm,False,3,True
2023-02-03,2023-02-28,market-snapshot,ktm,exc 250 f (2008),2008.0,15707.0,250.0,3200,lombardia,mb,rivenditore,False,3,True
2023-02-03,2023-02-28,market-snapshot,ktm,exc 250 f (2008),2008.0,6200.0,250.0,3790,lombardia,mi,concessionario altre marche,False,3,True
2023-02-03,2023-02-28,market-snapshot,ktm,exc 250 f (2011),2011.0,7.0,250.0,4750,piemonte,cn,privato,False,3,True
2023-02-03,2023-02-28,market-snapshot,ktm,exc 250 f (2020),2020.0,4600.0,250.0,6200,marche,pu,concessionario ufficiale ktm,False,3,True
2023-02-03,2023-02-28,market-snapshot,ktm,exc 250 f (2022),2022.0,44.0,250.0,8990,abruzzo,pe,concessionario altre marche,False,3,True
2023-02-03,2023-02-28,market-snapshot,ktm,exc 250 f (2022),2022.0,44.0,250.0,8990,marche,ap,rivenditore,False,3,True
2023-02-03,2023-02-28,market-snapshot,ktm,exc 250 f (2022),2022.0,44.0,250.0,8990,lazio,rm,concessionario altre marche,False,3,True
2023-02-03,2023-02-28,market-snapshot,ktm,exc 250 f (2023),2023.0,15.0,250.0,9200,veneto,pd,concessionario ufficiale ktm,False,3,True
2023-02-17,2023-02-28,market-snapshot,ktm,exc 250 f (2020),2020.0,4439.0,250.0,8300,marche,pu,concessionario ufficiale ktm,False,3,True
2023-03-14,2023-03-31,market-snapshot,betamotor,rr 125 4t motard lc (2021 - 23),2021.0,36.0,125.0,4400,lombardia,va,privato,False,3,True
2023-03-16,2023-03-31,market-snapshot,betamotor,rr 350 4t enduro efi (2015),2015.0,120.0,350.0,4200,piemonte,at,privato,False,3,True
2023-03-26,2023-03-31,market-snapshot,betamotor,rr 50 motard (2018 - 20),2018.0,,,2500,,,privato,False,3,True
2023-03-27,2023-03-31,market-snapshot,betamotor,alp 200 (2021 - 23),2021.0,1700.0,200.0,4300,emilia-romagna,pr,concessionario altre marche,False,3,True
2023-03-27,2023-03-31,market-snapshot,betamotor,minicross r12 (2014 - 17),2014.0,50.0,,800,puglia,fg,concessionario altre marche,False,3,True
2023-03-27,2023-03-31,market-snapshot,betamotor,motard 4.0 m4 (2006 - 11),2006.0,8000.0,,2900,lombardia,bs,concessionario altre marche,False,3,True
2023-03-27,2023-03-31,market-snapshot,betamotor,re 125 4t,2008.0,10000.0,125.0,2300,lombardia,bs,concessionario altre marche,False,3,True
2023-03-27,2023-03-31,market-snapshot,betamotor,rr 125 2t enduro (2021),2021.0,3780.0,125.0,3490,campania,ce,concessionario altre marche,True,3,True
2023-03-27,2023-03-31,market-snapshot,betamotor,rr 300 2t enduro (2022),2022.0,20.0,300.0,6950,marche,an,concessionario altre marche,True,3,True
2023-03-27,2023-03-31,market-snapshot,betamotor,rr 300 2t enduro racing (2022),2022.0,54.0,300.0,7490,lombardia,mn,concessionario ufficiale betamotor,True,3,True
2023-04-14,2023-04-30,market-snapshot,ktm,690 enduro r (2021),2021.0,,690.0,9600,,,privato,False,3,True
2023-04-15,2023-04-30,market-snapshot,ktm,690 enduro r (2021),2021.0,3944.0,690.0,10650,piemonte,cn,concessionario altre marche,False,3,True
2023-04-20,2023-04-30,market-snapshot,ktm,690 enduro r (2009 - 11),2009.0,25000.0,690.0,6500,lombardia,lo,privato,False,3,True
2023-04-20,2023-04-30,market-snapshot,ktm,690 enduro r (2012 - 17),2012.0,30000.0,690.0,5990,liguria,im,privato,False,3,True
2023-04-20,2023-04-30,market-snapshot,ktm,690 enduro r (2012 - 17),2012.0,26458.0,690.0,4900,lombardia,lo,privato,False,3,True
2023-04-21,2023-04-30,market-snapshot,ktm,690 enduro (2009 - 11),2009.0,47000.0,690.0,8500,emilia-romagna,bo,privato,False,3,True
2023-04-25,2023-04-30,market-snapshot,ktm,690 enduro r (2012 - 17),2012.0,,690.0,6500,,,privato,False,3,True
2023-04-27,2023-04-30,market-snapshot,ktm,690 enduro r (2012 - 17),2012.0,21650.0,690.0,6500,lombardia,mi,privato,False,3,True
2023-04-29,2023-04-30,market-snapshot,ktm,690 enduro r (2022 - 23),2022.0,1.0,690.0,11840,campania,na,concessionario ufficiale ktm,False,3,True
2023-04-29,2023-04-30,market-snapshot,ktm,690 enduro r (2022 - 23),2022.0,1.0,690.0,11840,campania,na,concessionario ufficiale ktm,False,3,True
2023-04-30,2023-04-30,market-snapshot,ktm,690 enduro r (2012 - 17),2012.0,15500.0,690.0,6800,emilia-romagna,fc,privato,False,3,True
2023-04-30,2023-04-30,market-snapshot,ktm,690 enduro r (2012 - 17),2012.0,15500.0,690.0,6800,emilia-romagna,fc,privato,False,3,True
2023-05-01,2023-05-31,market-snapshot,ktm,690 enduro (2009 - 11),2009.0,19000.0,690.0,7500,liguria,sv,privato,False,3,True
2023-05-01,2023-05-31,market-snapshot,ktm,690 enduro (2009 - 11),2009.0,19000.0,690.0,7500,liguria,sv,privato,False,3,True
2023-05-05,2023-05-31,market-snapshot,ktm,690 enduro r (2021),2021.0,14458.0,690.0,9900,emilia-romagna,bo,concessionario ufficiale ktm,False,3,True
2023-05-05,2023-05-31,market-snapshot,ktm,690 enduro r (2021),2021.0,14458.0,690.0,9900,emilia-romagna,bo,concessionario ufficiale ktm,False,3,True
2023-05-10,2023-05-31,market-snapshot,ktm,690 enduro r (2012 - 17),2012.0,44000.0,690.0,5300,veneto,tv,concessionario altre marche,False,3,True
2023-05-10,2023-05-31,market-snapshot,ktm,690 enduro r (2012 - 17),2012.0,20000.0,690.0,6100,lombardia,mi,privato,False,3,True
2023-05-12,2023-05-31,market-snapshot,ktm,690 enduro (2009 - 11),2009.0,19107.0,690.0,8000,liguria,sv,privato,False,3,True
2023-05-12,2023-05-31,market-snapshot,ktm,690 enduro r (2012 - 17),2012.0,28200.0,690.0,5600,lombardia,mi,privato,False,3,True
2023-05-14,2023-05-31,market-snapshot,ktm,690 enduro (2009 - 11),2009.0,15068.0,690.0,5650,toscana,pt,privato,False,3,True
2023-05-20,2023-05-31,market-snapshot,ktm,690 enduro r (2012 - 17),2012.0,31388.0,690.0,7950,lombardia,mi,privato,False,3,True
2023-06-01,2023-06-30,market-snapshot,ktm,690 enduro r (2012 - 17),2012.0,15812.0,690.0,7050,lombardia,mi,privato,False,3,True
2023-06-02,2023-06-30,market-snapshot,ktm,690 enduro r (2012 - 17),2012.0,18870.0,690.0,6100,lombardia,mi,privato,False,3,True
2023-06-03,2023-06-30,market-snapshot,ktm,690 enduro (2009 - 11),2009.0,15513.0,690.0,5550,toscana,pt,privato,False,3,True
2023-06-07,2023-06-30,market-snapshot,ktm,690 enduro (2009 - 11),2009.0,15370.0,690.0,6750,toscana,pt,privato,False,3,True
2023-06-09,2023-06-30,market-snapshot,ktm,690 enduro (2009 - 11),2009.0,15647.0,690.0,9200,liguria,sv,privato,False,3,True
2023-06-10,2023-06-30,market-snapshot,ktm,690 enduro r (2012 - 17),2012.0,61371.0,690.0,7600,veneto,tv,concessionario altre marche,False,3,True
2023-06-14,2023-06-30,market-snapshot,ktm,690 enduro r (2012 - 17),2012.0,21948.0,690.0,9150,lombardia,mi,privato,False,3,True
2023-06-23,2023-06-30,market-snapshot,ktm,690 enduro r (2012 - 17),2012.0,40642.0,690.0,5050,lombardia,mi,privato,False,3,True
2023-06-25,2023-06-30,market-snapshot,ktm,690 enduro r (2012 - 17),2012.0,15544.0,690.0,8700,lombardia,mi,privato,False,3,True
2023-06-28,2023-06-30,market-snapshot,ktm,690 enduro r (2012 - 17),2012.0,40976.0,690.0,7850,veneto,tv,concessionario altre marche,False,3,True
2023-07-02,2023-07-31,market-snapshot,ktm,690 enduro r (2012 - 17),2012.0,27530.0,690.0,6150,lombardia,mi,privato,False,3,True
2023-07-07,2023-07-31,market-snapshot,ktm,690 enduro r (2012 - 17),2012.0,41965.0,690.0,7700,lombardia,mi,privato,False,3,True
2023-07-10,2023-07-31,market-snapshot,ktm,690 enduro (2009 - 11),2009.0,19456.0,690.0,5600,liguria,sv,privato,False,3,True
2023-07-13,2023-07-31,market-snapshot,ktm,690 enduro r (2021),2021.0,12170.0,690.0,7750,emilia-romagna,bo,concessionario ufficiale ktm,False,3,True
